cell_id,lat,lon,province
0,31.0,-125.0,Other
1,31.0,-124.953094,Other
2,31.0,-124.90619,Other
3,31.0,-124.85928,Other
4,31.0,-124.81237,Other
5,31.0,-124.765465,Other
6,31.0,-124.71856,Other
7,31.0,-124.67165,Other
8,31.0,-124.62475,Other
9,31.0,-124.57784,Other
10,31.0,-124.53094,Other
11,31.0,-124.48403,Other
12,31.0,-124.43712,Other
13,31.0,-124.39021,Other
14,31.0,-124.34331,Other
15,31.0,-124.2964,Other
16,31.0,-124.2495,Other
17,31.0,-124.20259,Other
18,31.0,-124.155685,Other
19,31.0,-124.10878,Other
20,31.0,-124.06187,Other
21,31.0,-124.01496,Other
22,31.0,-123.968056,Other
23,31.0,-123.92115,Other
24,31.0,-123.874245,Other
25,31.0,-123.82734,Other
26,31.0,-123.78043,Other
27,31.0,-123.73353,Other
28,31.0,-123.686615,Other
29,31.0,-123.63971,Other
30,31.0,-123.592804,Other
31,31.0,-123.5459,Other
32,31.0,-123.49899,Other
33,31.0,-123.45209,Other
34,31.0,-123.40518,Other
35,31.0,-123.35828,Other
36,31.0,-123.31136,Other
37,31.0,-123.26446,Other
38,31.0,-123.21755,Other
39,31.0,-123.17065,Other
40,31.0,-123.12374,Other
41,31.0,-123.076836,Other
42,31.0,-123.02993,Other
43,31.0,-122.983025,Other
44,31.0,-122.93611,Other
45,31.0,-122.889206,Other
46,31.0,-122.8423,Other
47,31.0,-122.795395,Other
48,31.0,-122.74849,Other
49,31.0,-122.701584,Other
50,31.0,-122.65468,Other
51,31.0,-122.60777,Other
52,31.0,-122.56086,Other
53,31.0,-122.513954,Other
54,31.0,-122.46705,Other
55,31.0,-122.42014,Other
56,31.0,-122.37324,Other
57,31.0,-122.32633,Other
58,31.0,-122.27943,Other
59,31.0,-122.23252,Other
60,31.0,-122.18561,Other
61,31.0,-122.1387,Other
62,31.0,-122.0918,Other
63,31.0,-122.04489,Other
64,31.0,-121.997986,Other
65,31.0,-121.95108,Other
66,31.0,-121.904175,Other
67,31.0,-121.85727,Other
68,31.0,-121.810356,Other
69,31.0,-121.76345,Other
70,31.0,-121.716545,Other
71,31.0,-121.66964,Other
72,31.0,-121.622734,Other
73,31.0,-121.57583,Other
74,31.0,-121.52892,Other
75,31.0,-121.48202,Other
76,31.0,-121.435104,Other
77,31.0,-121.3882,Other
78,31.0,-121.34129,Other
79,31.0,-121.29439,Other
80,31.0,-121.24748,Other
81,31.0,-121.20058,Other
82,31.0,-121.15367,Other
83,31.0,-121.106766,Other
84,31.0,-121.05985,Other
85,31.0,-121.01295,Other
86,31.0,-120.96604,Other
87,31.0,-120.919136,Other
88,31.0,-120.87223,Other
89,31.0,-120.825325,Other
90,31.0,-120.77842,Other
91,31.0,-120.731514,Other
92,31.0,-120.6846,Other
93,31.0,-120.637695,Other
94,31.0,-120.59079,Other
95,31.0,-120.543884,Other
96,31.0,-120.49698,Other
97,31.0,-120.45007,Other
98,31.0,-120.40317,Other
99,31.0,-120.35626,Other
100,31.0,-120.30935,Other
101,31.0,-120.26244,Other
102,31.0,-120.21554,Other
103,31.0,-120.16863,Other
104,31.0,-120.12173,Other
105,31.0,-120.07482,Other
106,31.0,-120.027916,Other
107,31.0,-119.98101,Other
108,31.0,-119.9341,Other
109,31.0,-119.88719,Other
110,31.0,-119.84029,Other
111,31.0,-119.79338,Other
112,31.0,-119.746475,Other
113,31.0,-119.69957,Other
114,31.0,-119.652664,Other
115,31.0,-119.60576,Other
116,31.0,-119.558846,Other
117,31.0,-119.51194,Other
118,31.0,-119.465034,Other
119,31.0,-119.41813,Other
120,31.0,-119.37122,Other
121,31.0,-119.32432,Other
122,31.0,-119.27741,Other
123,31.0,-119.23051,Other
124,31.0,-119.18359,Other
125,31.0,-119.13669,Other
126,31.0,-119.08978,Other
127,31.0,-119.04288,Other
128,31.0,-118.99597,Other
129,31.0,-118.949066,Other
130,31.0,-118.90216,Other
131,31.0,-118.855255,Other
132,31.0,-118.80834,Other
133,31.0,-118.76144,Other
134,31.0,-118.71453,Other
135,31.0,-118.667625,Other
136,31.0,-118.62072,Other
137,31.0,-118.573814,Other
138,31.0,-118.52691,Other
139,31.0,-118.479996,Other
140,31.0,-118.43309,Other
141,31.0,-118.386185,Other
142,31.0,-118.33928,Other
143,31.0,-118.29237,Other
144,31.0,-118.24547,Other
145,31.0,-118.19856,Other
146,31.0,-118.15166,Other
147,31.0,-118.104744,Other
148,31.0,-118.05784,Other
149,31.0,-118.01093,Other
150,31.0,-117.96403,Basin_and_Range
151,31.0,-117.91712,Basin_and_Range
152,31.0,-117.87022,Basin_and_Range
153,31.0,-117.82331,Basin_and_Range
154,31.0,-117.776405,Basin_and_Range
155,31.0,-117.72949,Basin_and_Range
156,31.0,-117.68259,Basin_and_Range
157,31.0,-117.63568,Basin_and_Range
158,31.0,-117.588776,Basin_and_Range
159,31.0,-117.54187,Basin_and_Range
160,31.0,-117.494965,Basin_and_Range
161,31.0,-117.44806,Basin_and_Range
162,31.0,-117.40115,Basin_and_Range
163,31.0,-117.35424,Basin_and_Range
164,31.0,-117.307335,Basin_and_Range
165,31.0,-117.26043,Basin_and_Range
166,31.0,-117.213524,Basin_and_Range
167,31.0,-117.16662,Basin_and_Range
168,31.0,-117.11971,Basin_and_Range
169,31.0,-117.07281,Basin_and_Range
170,31.0,-117.0259,Basin_and_Range
171,31.0,-116.97899,Basin_and_Range
172,31.0,-116.93208,Basin_and_Range
173,31.0,-116.88518,Basin_and_Range
174,31.0,-116.83827,Basin_and_Range
175,31.0,-116.79137,Basin_and_Range
176,31.0,-116.74446,Basin_and_Range
177,31.0,-116.697556,Basin_and_Range
178,31.0,-116.65065,Basin_and_Range
179,31.0,-116.60374,Basin_and_Range
180,31.0,-116.55683,Basin_and_Range
181,31.0,-116.509926,Basin_and_Range
182,31.0,-116.46302,Basin_and_Range
183,31.0,-116.416115,Basin_and_Range
184,31.0,-116.36921,Basin_and_Range
185,31.0,-116.3223,Basin_and_Range
186,31.0,-116.2754,Basin_and_Range
187,31.0,-116.228485,Basin_and_Range
188,31.0,-116.18158,Basin_and_Range
189,31.0,-116.134674,Basin_and_Range
190,31.0,-116.08777,Basin_and_Range
191,31.0,-116.04086,Basin_and_Range
192,31.0,-115.99396,Basin_and_Range
193,31.0,-115.94705,Basin_and_Range
194,31.0,-115.90015,Basin_and_Range
195,31.0,-115.85323,Basin_and_Range
196,31.0,-115.80633,Basin_and_Range
197,31.0,-115.75942,Basin_and_Range
198,31.0,-115.71252,Basin_and_Range
199,31.0,-115.66561,Basin_and_Range
200,31.0,-115.618706,Basin_and_Range
201,31.0,-115.5718,Basin_and_Range
202,31.0,-115.524895,Basin_and_Range
203,31.0,-115.47798,Basin_and_Range
204,31.0,-115.431076,Basin_and_Range
205,31.0,-115.38417,Basin_and_Range
206,31.0,-115.337265,Basin_and_Range
207,31.0,-115.29036,Basin_and_Range
208,31.0,-115.243454,Basin_and_Range
209,31.0,-115.19655,Basin_and_Range
210,31.0,-115.14964,Basin_and_Range
211,31.0,-115.10273,Basin_and_Range
212,31.0,-115.055824,Basin_and_Range
213,31.0,-115.00892,Basin_and_Range
214,31.0,-114.96201,Basin_and_Range
215,31.0,-114.91511,Basin_and_Range
216,31.0,-114.8682,Basin_and_Range
217,31.0,-114.8213,Basin_and_Range
218,31.0,-114.77439,Basin_and_Range
219,31.0,-114.72748,Basin_and_Range
220,31.0,-114.68057,Basin_and_Range
221,31.0,-114.63367,Basin_and_Range
222,31.0,-114.58676,Basin_and_Range
223,31.0,-114.539856,Basin_and_Range
224,31.0,-114.49295,Basin_and_Range
225,31.0,-114.446045,Basin_and_Range
226,31.0,-114.39914,Basin_and_Range
227,31.0,-114.35223,Basin_and_Range
228,31.0,-114.30532,Basin_and_Range
229,31.0,-114.258415,Basin_and_Range
230,31.0,-114.21151,Basin_and_Range
231,31.0,-114.164604,Basin_and_Range
232,31.0,-114.1177,Basin_and_Range
233,31.0,-114.07079,Basin_and_Range
234,31.0,-114.02389,Basin_and_Range
235,31.0,-113.976974,Basin_and_Range
236,31.0,-113.93007,Basin_and_Range
237,31.0,-113.88316,Basin_and_Range
238,31.0,-113.83626,Basin_and_Range
239,31.0,-113.78935,Basin_and_Range
240,31.0,-113.74245,Basin_and_Range
241,31.0,-113.69554,Basin_and_Range
242,31.0,-113.648636,Basin_and_Range
243,31.0,-113.60172,Basin_and_Range
244,31.0,-113.55482,Basin_and_Range
245,31.0,-113.50791,Basin_and_Range
246,31.0,-113.461006,Basin_and_Range
247,31.0,-113.4141,Basin_and_Range
248,31.0,-113.367195,Basin_and_Range
249,31.0,-113.32029,Basin_and_Range
250,31.0,-113.273384,Basin_and_Range
251,31.0,-113.22647,Basin_and_Range
252,31.0,-113.179565,Basin_and_Range
253,31.0,-113.13266,Basin_and_Range
254,31.0,-113.085754,Basin_and_Range
255,31.0,-113.03885,Basin_and_Range
256,31.0,-112.99194,Rocky_Mountain
257,31.0,-112.94504,Rocky_Mountain
258,31.0,-112.89813,Rocky_Mountain
259,31.0,-112.85122,Rocky_Mountain
260,31.0,-112.80431,Rocky_Mountain
261,31.0,-112.75741,Rocky_Mountain
262,31.0,-112.7105,Rocky_Mountain
263,31.0,-112.6636,Rocky_Mountain
264,31.0,-112.61669,Rocky_Mountain
265,31.0,-112.569786,Rocky_Mountain
266,31.0,-112.52288,Rocky_Mountain
267,31.0,-112.47597,Rocky_Mountain
268,31.0,-112.42906,Rocky_Mountain
269,31.0,-112.38216,Rocky_Mountain
270,31.0,-112.33525,Rocky_Mountain
271,31.0,-112.288345,Rocky_Mountain
272,31.0,-112.24144,Rocky_Mountain
273,31.0,-112.194534,Rocky_Mountain
274,31.0,-112.14762,Rocky_Mountain
275,31.0,-112.100716,Rocky_Mountain
276,31.0,-112.05381,Rocky_Mountain
277,31.0,-112.006905,Rocky_Mountain
278,31.0,-111.96,Rocky_Mountain
279,31.0,-111.91309,Rocky_Mountain
280,31.0,-111.86619,Rocky_Mountain
281,31.0,-111.81928,Rocky_Mountain
282,31.0,-111.77237,Rocky_Mountain
283,31.0,-111.725464,Rocky_Mountain
284,31.0,-111.67856,Rocky_Mountain
285,31.0,-111.63165,Rocky_Mountain
286,31.0,-111.58475,Rocky_Mountain
287,31.0,-111.53784,Rocky_Mountain
288,31.0,-111.49094,Rocky_Mountain
289,31.0,-111.44403,Rocky_Mountain
290,31.0,-111.39712,Rocky_Mountain
291,31.0,-111.35021,Rocky_Mountain
292,31.0,-111.30331,Rocky_Mountain
293,31.0,-111.2564,Rocky_Mountain
294,31.0,-111.209496,Rocky_Mountain
295,31.0,-111.16259,Rocky_Mountain
296,31.0,-111.115685,Rocky_Mountain
297,31.0,-111.06878,Rocky_Mountain
298,31.0,-111.021866,Rocky_Mountain
299,31.0,-110.97496,Rocky_Mountain
300,31.0,-110.928055,Rocky_Mountain
301,31.0,-110.88115,Rocky_Mountain
302,31.0,-110.83424,Rocky_Mountain
303,31.0,-110.78734,Rocky_Mountain
304,31.0,-110.74043,Rocky_Mountain
305,31.0,-110.69353,Rocky_Mountain
306,31.0,-110.646614,Rocky_Mountain
307,31.0,-110.59971,Rocky_Mountain
308,31.0,-110.5528,Rocky_Mountain
309,31.0,-110.5059,Rocky_Mountain
310,31.0,-110.45899,Rocky_Mountain
311,31.0,-110.41209,Rocky_Mountain
312,31.0,-110.36518,Rocky_Mountain
313,31.0,-110.318275,Rocky_Mountain
314,31.0,-110.27136,Rocky_Mountain
315,31.0,-110.22446,Rocky_Mountain
316,31.0,-110.17755,Rocky_Mountain
317,31.0,-110.130646,Rocky_Mountain
318,31.0,-110.08374,Rocky_Mountain
319,31.0,-110.036835,Rocky_Mountain
320,31.0,-109.98993,Rocky_Mountain
321,31.0,-109.94302,Rocky_Mountain
322,31.0,-109.89611,Rocky_Mountain
323,31.0,-109.849205,Rocky_Mountain
324,31.0,-109.8023,Rocky_Mountain
325,31.0,-109.755394,Rocky_Mountain
326,31.0,-109.70849,Rocky_Mountain
327,31.0,-109.66158,Rocky_Mountain
328,31.0,-109.61468,Rocky_Mountain
329,31.0,-109.56777,Rocky_Mountain
330,31.0,-109.52086,Rocky_Mountain
331,31.0,-109.47395,Rocky_Mountain
332,31.0,-109.42705,Rocky_Mountain
333,31.0,-109.38014,Rocky_Mountain
334,31.0,-109.33324,Rocky_Mountain
335,31.0,-109.28633,Rocky_Mountain
336,31.0,-109.239426,Rocky_Mountain
337,31.0,-109.19252,Rocky_Mountain
338,31.0,-109.14561,Rocky_Mountain
339,31.0,-109.0987,Rocky_Mountain
340,31.0,-109.051796,Rocky_Mountain
341,31.0,-109.00489,Rocky_Mountain
342,31.0,-108.957985,Rocky_Mountain
343,31.0,-108.91108,Rocky_Mountain
344,31.0,-108.864174,Rocky_Mountain
345,31.0,-108.81727,Rocky_Mountain
346,31.0,-108.770355,Rocky_Mountain
347,31.0,-108.72345,Rocky_Mountain
348,31.0,-108.676544,Rocky_Mountain
349,31.0,-108.62964,Rocky_Mountain
350,31.0,-108.58273,Rocky_Mountain
351,31.0,-108.53583,Rocky_Mountain
352,31.0,-108.48892,Rocky_Mountain
353,31.0,-108.44202,Rocky_Mountain
354,31.0,-108.3951,Rocky_Mountain
355,31.0,-108.3482,Rocky_Mountain
356,31.0,-108.30129,Rocky_Mountain
357,31.0,-108.25439,Rocky_Mountain
358,31.0,-108.20748,Rocky_Mountain
359,31.0,-108.160576,Rocky_Mountain
360,31.0,-108.11367,Rocky_Mountain
361,31.0,-108.066765,Rocky_Mountain
362,31.0,-108.01985,Rocky_Mountain
363,31.0,-107.972946,Rocky_Mountain
364,31.0,-107.92604,Rocky_Mountain
365,31.0,-107.879135,Rocky_Mountain
366,31.0,-107.83223,Rocky_Mountain
367,31.0,-107.785324,Rocky_Mountain
368,31.0,-107.73842,Rocky_Mountain
369,31.0,-107.69151,Rocky_Mountain
370,31.0,-107.6446,Rocky_Mountain
371,31.0,-107.597694,Rocky_Mountain
372,31.0,-107.55079,Rocky_Mountain
373,31.0,-107.50388,Rocky_Mountain
374,31.0,-107.45698,Rocky_Mountain
375,31.0,-107.41007,Rocky_Mountain
376,31.0,-107.36317,Rocky_Mountain
377,31.0,-107.31626,Rocky_Mountain
378,31.0,-107.26935,Rocky_Mountain
379,31.0,-107.22244,Rocky_Mountain
380,31.0,-107.17554,Rocky_Mountain
381,31.0,-107.12863,Rocky_Mountain
382,31.0,-107.081726,Rocky_Mountain
383,31.0,-107.03482,Rocky_Mountain
384,31.0,-106.987915,Rocky_Mountain
385,31.0,-106.94101,Rocky_Mountain
386,31.0,-106.8941,Rocky_Mountain
387,31.0,-106.84719,Rocky_Mountain
388,31.0,-106.800285,Rocky_Mountain
389,31.0,-106.75338,Rocky_Mountain
390,31.0,-106.706474,Rocky_Mountain
391,31.0,-106.65957,Rocky_Mountain
392,31.0,-106.61266,Rocky_Mountain
393,31.0,-106.56576,Rocky_Mountain
394,31.0,-106.518845,Rocky_Mountain
395,31.0,-106.47194,Rocky_Mountain
396,31.0,-106.42503,Rocky_Mountain
397,31.0,-106.37813,Rocky_Mountain
398,31.0,-106.33122,Rocky_Mountain
399,31.0,-106.28432,Rocky_Mountain
400,31.0,-106.23741,Rocky_Mountain
401,31.0,-106.190506,Rocky_Mountain
402,31.0,-106.14359,Rocky_Mountain
403,31.0,-106.09669,Rocky_Mountain
404,31.0,-106.04978,Rocky_Mountain
405,31.0,-106.00288,Rocky_Mountain
406,31.0,-105.95597,Rocky_Mountain
407,31.0,-105.909065,Rocky_Mountain
408,31.0,-105.86216,Rocky_Mountain
409,31.0,-105.815254,Rocky_Mountain
410,31.0,-105.76834,Rocky_Mountain
411,31.0,-105.721436,Rocky_Mountain
412,31.0,-105.67453,Rocky_Mountain
413,31.0,-105.627625,Rocky_Mountain
414,31.0,-105.58072,Rocky_Mountain
415,31.0,-105.53381,Rocky_Mountain
416,31.0,-105.48691,Rocky_Mountain
417,31.0,-105.439995,Rocky_Mountain
418,31.0,-105.39309,Rocky_Mountain
419,31.0,-105.34618,Rocky_Mountain
420,31.0,-105.29928,Rocky_Mountain
421,31.0,-105.25237,Rocky_Mountain
422,31.0,-105.20547,Rocky_Mountain
423,31.0,-105.15856,Rocky_Mountain
424,31.0,-105.11166,Rocky_Mountain
425,31.0,-105.06474,Rocky_Mountain
426,31.0,-105.01784,Rocky_Mountain
427,31.0,-104.97093,Rocky_Mountain
428,31.0,-104.92403,Rocky_Mountain
429,31.0,-104.87712,Rocky_Mountain
430,31.0,-104.830215,Rocky_Mountain
431,31.0,-104.78331,Rocky_Mountain
432,31.0,-104.736404,Rocky_Mountain
433,31.0,-104.68949,Rocky_Mountain
434,31.0,-104.642586,Rocky_Mountain
435,31.0,-104.59568,Rocky_Mountain
436,31.0,-104.548775,Rocky_Mountain
437,31.0,-104.50187,Rocky_Mountain
438,31.0,-104.45496,Rocky_Mountain
439,31.0,-104.40806,Rocky_Mountain
440,31.0,-104.36115,Rocky_Mountain
441,31.0,-104.31424,Rocky_Mountain
442,31.0,-104.267334,Rocky_Mountain
443,31.0,-104.22043,Rocky_Mountain
444,31.0,-104.17352,Rocky_Mountain
445,31.0,-104.12662,Rocky_Mountain
446,31.0,-104.07971,Rocky_Mountain
447,31.0,-104.03281,Rocky_Mountain
448,31.0,-103.9859,Rocky_Mountain
449,31.0,-103.93899,Rocky_Mountain
450,31.0,-103.89208,Rocky_Mountain
451,31.0,-103.84518,Rocky_Mountain
452,31.0,-103.79827,Rocky_Mountain
453,31.0,-103.751366,Rocky_Mountain
454,31.0,-103.70446,Rocky_Mountain
455,31.0,-103.657555,Rocky_Mountain
456,31.0,-103.61065,Rocky_Mountain
457,31.0,-103.563736,Rocky_Mountain
458,31.0,-103.51683,Rocky_Mountain
459,31.0,-103.469925,Rocky_Mountain
460,31.0,-103.42302,Rocky_Mountain
461,31.0,-103.376114,Rocky_Mountain
462,31.0,-103.32921,Rocky_Mountain
463,31.0,-103.2823,Rocky_Mountain
464,31.0,-103.2354,Rocky_Mountain
465,31.0,-103.188484,Rocky_Mountain
466,31.0,-103.14158,Rocky_Mountain
467,31.0,-103.09467,Rocky_Mountain
468,31.0,-103.04777,Rocky_Mountain
469,31.0,-103.00086,Rocky_Mountain
470,31.035933,-125.0,Other
471,31.035933,-124.953094,Other
472,31.035933,-124.90619,Other
473,31.035933,-124.85928,Other
474,31.035933,-124.81237,Other
475,31.035933,-124.765465,Other
476,31.035933,-124.71856,Other
477,31.035933,-124.67165,Other
478,31.035933,-124.62475,Other
479,31.035933,-124.57784,Other
480,31.035933,-124.53094,Other
481,31.035933,-124.48403,Other
482,31.035933,-124.43712,Other
483,31.035933,-124.39021,Other
484,31.035933,-124.34331,Other
485,31.035933,-124.2964,Other
486,31.035933,-124.2495,Other
487,31.035933,-124.20259,Other
488,31.035933,-124.155685,Other
489,31.035933,-124.10878,Other
490,31.035933,-124.06187,Other
491,31.035933,-124.01496,Other
492,31.035933,-123.968056,Other
493,31.035933,-123.92115,Other
494,31.035933,-123.874245,Other
495,31.035933,-123.82734,Other
496,31.035933,-123.78043,Other
497,31.035933,-123.73353,Other
498,31.035933,-123.686615,Other
499,31.035933,-123.63971,Other
500,31.035933,-123.592804,Other
501,31.035933,-123.5459,Other
502,31.035933,-123.49899,Other
503,31.035933,-123.45209,Other
504,31.035933,-123.40518,Other
505,31.035933,-123.35828,Other
506,31.035933,-123.31136,Other
507,31.035933,-123.26446,Other
508,31.035933,-123.21755,Other
509,31.035933,-123.17065,Other
510,31.035933,-123.12374,Other
511,31.035933,-123.076836,Other
512,31.035933,-123.02993,Other
513,31.035933,-122.983025,Other
514,31.035933,-122.93611,Other
515,31.035933,-122.889206,Other
516,31.035933,-122.8423,Other
517,31.035933,-122.795395,Other
518,31.035933,-122.74849,Other
519,31.035933,-122.701584,Other
520,31.035933,-122.65468,Other
521,31.035933,-122.60777,Other
522,31.035933,-122.56086,Other
523,31.035933,-122.513954,Other
524,31.035933,-122.46705,Other
525,31.035933,-122.42014,Other
526,31.035933,-122.37324,Other
527,31.035933,-122.32633,Other
528,31.035933,-122.27943,Other
529,31.035933,-122.23252,Other
530,31.035933,-122.18561,Other
531,31.035933,-122.1387,Other
532,31.035933,-122.0918,Other
533,31.035933,-122.04489,Other
534,31.035933,-121.997986,Other
535,31.035933,-121.95108,Other
536,31.035933,-121.904175,Other
537,31.035933,-121.85727,Other
538,31.035933,-121.810356,Other
539,31.035933,-121.76345,Other
540,31.035933,-121.716545,Other
541,31.035933,-121.66964,Other
542,31.035933,-121.622734,Other
543,31.035933,-121.57583,Other
544,31.035933,-121.52892,Other
545,31.035933,-121.48202,Other
546,31.035933,-121.435104,Other
547,31.035933,-121.3882,Other
548,31.035933,-121.34129,Other
549,31.035933,-121.29439,Other
550,31.035933,-121.24748,Other
551,31.035933,-121.20058,Other
552,31.035933,-121.15367,Other
553,31.035933,-121.106766,Other
554,31.035933,-121.05985,Other
555,31.035933,-121.01295,Other
556,31.035933,-120.96604,Other
557,31.035933,-120.919136,Other
558,31.035933,-120.87223,Other
559,31.035933,-120.825325,Other
560,31.035933,-120.77842,Other
561,31.035933,-120.731514,Other
562,31.035933,-120.6846,Other
563,31.035933,-120.637695,Other
564,31.035933,-120.59079,Other
565,31.035933,-120.543884,Other
566,31.035933,-120.49698,Other
567,31.035933,-120.45007,Other
568,31.035933,-120.40317,Other
569,31.035933,-120.35626,Other
570,31.035933,-120.30935,Other
571,31.035933,-120.26244,Other
572,31.035933,-120.21554,Other
573,31.035933,-120.16863,Other
574,31.035933,-120.12173,Other
575,31.035933,-120.07482,Other
576,31.035933,-120.027916,Other
577,31.035933,-119.98101,Other
578,31.035933,-119.9341,Other
579,31.035933,-119.88719,Other
580,31.035933,-119.84029,Other
581,31.035933,-119.79338,Other
582,31.035933,-119.746475,Other
583,31.035933,-119.69957,Other
584,31.035933,-119.652664,Other
585,31.035933,-119.60576,Other
586,31.035933,-119.558846,Other
587,31.035933,-119.51194,Other
588,31.035933,-119.465034,Other
589,31.035933,-119.41813,Other
590,31.035933,-119.37122,Other
591,31.035933,-119.32432,Other
592,31.035933,-119.27741,Other
593,31.035933,-119.23051,Other
594,31.035933,-119.18359,Other
595,31.035933,-119.13669,Other
596,31.035933,-119.08978,Other
597,31.035933,-119.04288,Other
598,31.035933,-118.99597,Other
599,31.035933,-118.949066,Other
600,31.035933,-118.90216,Other
601,31.035933,-118.855255,Other
602,31.035933,-118.80834,Other
603,31.035933,-118.76144,Other
604,31.035933,-118.71453,Other
605,31.035933,-118.667625,Other
606,31.035933,-118.62072,Other
607,31.035933,-118.573814,Other
608,31.035933,-118.52691,Other
609,31.035933,-118.479996,Other
610,31.035933,-118.43309,Other
611,31.035933,-118.386185,Other
612,31.035933,-118.33928,Other
613,31.035933,-118.29237,Other
614,31.035933,-118.24547,Other
615,31.035933,-118.19856,Other
616,31.035933,-118.15166,Other
617,31.035933,-118.104744,Other
618,31.035933,-118.05784,Other
619,31.035933,-118.01093,Other
620,31.035933,-117.96403,Basin_and_Range
621,31.035933,-117.91712,Basin_and_Range
622,31.035933,-117.87022,Basin_and_Range
623,31.035933,-117.82331,Basin_and_Range
624,31.035933,-117.776405,Basin_and_Range
625,31.035933,-117.72949,Basin_and_Range
626,31.035933,-117.68259,Basin_and_Range
627,31.035933,-117.63568,Basin_and_Range
628,31.035933,-117.588776,Basin_and_Range
629,31.035933,-117.54187,Basin_and_Range
630,31.035933,-117.494965,Basin_and_Range
631,31.035933,-117.44806,Basin_and_Range
632,31.035933,-117.40115,Basin_and_Range
633,31.035933,-117.35424,Basin_and_Range
634,31.035933,-117.307335,Basin_and_Range
635,31.035933,-117.26043,Basin_and_Range
636,31.035933,-117.213524,Basin_and_Range
637,31.035933,-117.16662,Basin_and_Range
638,31.035933,-117.11971,Basin_and_Range
639,31.035933,-117.07281,Basin_and_Range
640,31.035933,-117.0259,Basin_and_Range
641,31.035933,-116.97899,Basin_and_Range
642,31.035933,-116.93208,Basin_and_Range
643,31.035933,-116.88518,Basin_and_Range
644,31.035933,-116.83827,Basin_and_Range
645,31.035933,-116.79137,Basin_and_Range
646,31.035933,-116.74446,Basin_and_Range
647,31.035933,-116.697556,Basin_and_Range
648,31.035933,-116.65065,Basin_and_Range
649,31.035933,-116.60374,Basin_and_Range
650,31.035933,-116.55683,Basin_and_Range
651,31.035933,-116.509926,Basin_and_Range
652,31.035933,-116.46302,Basin_and_Range
653,31.035933,-116.416115,Basin_and_Range
654,31.035933,-116.36921,Basin_and_Range
655,31.035933,-116.3223,Basin_and_Range
656,31.035933,-116.2754,Basin_and_Range
657,31.035933,-116.228485,Basin_and_Range
658,31.035933,-116.18158,Basin_and_Range
659,31.035933,-116.134674,Basin_and_Range
660,31.035933,-116.08777,Basin_and_Range
661,31.035933,-116.04086,Basin_and_Range
662,31.035933,-115.99396,Basin_and_Range
663,31.035933,-115.94705,Basin_and_Range
664,31.035933,-115.90015,Basin_and_Range
665,31.035933,-115.85323,Basin_and_Range
666,31.035933,-115.80633,Basin_and_Range
667,31.035933,-115.75942,Basin_and_Range
668,31.035933,-115.71252,Basin_and_Range
669,31.035933,-115.66561,Basin_and_Range
670,31.035933,-115.618706,Basin_and_Range
671,31.035933,-115.5718,Basin_and_Range
672,31.035933,-115.524895,Basin_and_Range
673,31.035933,-115.47798,Basin_and_Range
674,31.035933,-115.431076,Basin_and_Range
675,31.035933,-115.38417,Basin_and_Range
676,31.035933,-115.337265,Basin_and_Range
677,31.035933,-115.29036,Basin_and_Range
678,31.035933,-115.243454,Basin_and_Range
679,31.035933,-115.19655,Basin_and_Range
680,31.035933,-115.14964,Basin_and_Range
681,31.035933,-115.10273,Basin_and_Range
682,31.035933,-115.055824,Basin_and_Range
683,31.035933,-115.00892,Basin_and_Range
684,31.035933,-114.96201,Basin_and_Range
685,31.035933,-114.91511,Basin_and_Range
686,31.035933,-114.8682,Basin_and_Range
687,31.035933,-114.8213,Basin_and_Range
688,31.035933,-114.77439,Basin_and_Range
689,31.035933,-114.72748,Basin_and_Range
690,31.035933,-114.68057,Basin_and_Range
691,31.035933,-114.63367,Basin_and_Range
692,31.035933,-114.58676,Basin_and_Range
693,31.035933,-114.539856,Basin_and_Range
694,31.035933,-114.49295,Basin_and_Range
695,31.035933,-114.446045,Basin_and_Range
696,31.035933,-114.39914,Basin_and_Range
697,31.035933,-114.35223,Basin_and_Range
698,31.035933,-114.30532,Basin_and_Range
699,31.035933,-114.258415,Basin_and_Range
700,31.035933,-114.21151,Basin_and_Range
701,31.035933,-114.164604,Basin_and_Range
702,31.035933,-114.1177,Basin_and_Range
703,31.035933,-114.07079,Basin_and_Range
704,31.035933,-114.02389,Basin_and_Range
705,31.035933,-113.976974,Basin_and_Range
706,31.035933,-113.93007,Basin_and_Range
707,31.035933,-113.88316,Basin_and_Range
708,31.035933,-113.83626,Basin_and_Range
709,31.035933,-113.78935,Basin_and_Range
710,31.035933,-113.74245,Basin_and_Range
711,31.035933,-113.69554,Basin_and_Range
712,31.035933,-113.648636,Basin_and_Range
713,31.035933,-113.60172,Basin_and_Range
714,31.035933,-113.55482,Basin_and_Range
715,31.035933,-113.50791,Basin_and_Range
716,31.035933,-113.461006,Basin_and_Range
717,31.035933,-113.4141,Basin_and_Range
718,31.035933,-113.367195,Basin_and_Range
719,31.035933,-113.32029,Basin_and_Range
720,31.035933,-113.273384,Basin_and_Range
721,31.035933,-113.22647,Basin_and_Range
722,31.035933,-113.179565,Basin_and_Range
723,31.035933,-113.13266,Basin_and_Range
724,31.035933,-113.085754,Basin_and_Range
725,31.035933,-113.03885,Basin_and_Range
726,31.035933,-112.99194,Rocky_Mountain
727,31.035933,-112.94504,Rocky_Mountain
728,31.035933,-112.89813,Rocky_Mountain
