lat,lon,spring_T
36.44,-108.3206,
36.44,-108.3206,
36.44,-108.3206,
36.44,-108.3206,
36.44,-108.3206,
45.4999,-105.0406,
33.0000988,-110.000666,
45.2065548,-117.8143403,14.36
31.312438,-103.277206,
33.7500675,-112.1257303,
31.7973758,-103.5640995,
43.0,-104.8806,
39.3319063,-118.6309706,26.3
35.591695,-116.474166,
38.8128787,-122.7697745,
42.189102,-114.6655963,26.8
31.907904,-103.8312058,
31.6093398,-103.061306,
31.9887325,-103.2101672,
31.6696885,-103.4917131,
31.5952983,-103.2221936,
38.9911768,-122.6377737,
31.7501342,-109.7506501,
31.6602659,-103.0070221,
38.8331928,-121.1677325,
37.2293,-104.9376,
31.9484291,-104.1127483,
35.7888502,-106.688593,18.53
31.940344,-103.0543857,
37.6146744,-113.5191062,18.0
48.4099,-109.8908,
41.11,-104.2506,
31.6190058,-103.011172,
31.5333624,-103.5634939,
42.594896,-114.9597109,26.38
32.7688346,-103.0568184,
32.878055,-103.0150717,
32.560123,-107.5055937,
31.5604111,-103.4096727,
38.7822598,-112.718596,
38.7822598,-112.718596,
38.7822598,-112.718596,
38.7822598,-112.718596,
31.143403,-103.384834,
38.9551544,-118.2517391,
31.6079186,-103.2578706,
39.554101,-118.8472797,148.8
39.554101,-118.8472797,148.8
39.554101,-118.8472797,148.8
39.554101,-118.8472797,148.8
40.63,-104.0941,
37.6592733,-113.5600079,39.0
31.7593377,-103.9621139,
31.1366562,-103.5692352,
32.4062266,-107.6085955,
31.9764012,-103.7827622,
41.5749043,-115.1792363,27.9
31.8819689,-103.0798645,
31.7297999,-103.059339,
31.1329969,-103.1494308,
32.141128,-108.8216273,
41.3860823,-103.8071494,
33.5000545,-115.2508123,
40.7665812,-119.1343053,
31.3384258,-103.1494361,
41.5696,-103.0017,
48.17,-104.0706,
45.3103961,-112.8785872,10.91
45.3103961,-112.8785872,10.91
45.3103961,-112.8785872,10.91
45.3103961,-112.8785872,10.91
45.3103961,-112.8785872,10.91
45.3103961,-112.8785872,10.91
31.5926739,-103.0102384,
31.6641749,-103.0211443,
31.886435,-103.089702,
31.903993,-104.0282807,
36.2033,-119.7083,
46.7499,-105.0506,
46.7499,-105.0506,
46.7499,-105.0506,
31.9119873,-104.0183338,
31.6658853,-103.0292027,
37.2912,-104.729,
37.2912,-104.729,
37.2912,-104.729,
37.2912,-104.729,
47.3199,-109.3108,
31.3342708,-103.1309742,
48.29,-103.0006,
31.0481757,-105.0703167,20.6
31.913701,-103.1125361,
44.1307094,-111.7760345,10.32
44.1307094,-111.7760345,10.32
31.6303636,-103.0198647,
32.7074871,-103.0501856,
37.2415,-104.9149,
37.2415,-104.9149,
37.2415,-104.9149,
37.2415,-104.9149,
31.7173402,-103.0079859,
32.8834157,-107.2505887,
31.8426527,-103.1361182,
31.9484084,-103.0695228,
39.8614033,-118.0124607,40.0
43.0265773,-116.7856722,12.71
31.8670805,-103.064679,
48.8799,-109.0608,
37.2225,-104.8662,
41.6006,-103.2277,
31.4732,-104.3275,
31.4732,-104.3275,
31.4732,-104.3275,
31.6413088,-103.2991997,
46.5953997,-112.1125826,66.79
46.5953997,-112.1125826,66.79
31.9242199,-103.2098951,
32.1673019,-103.042995,
38.8336786,-122.7418741,
35.7300514,-106.6845924,31.78
31.5745089,-103.1496889,
31.7222162,-103.4102528,
31.6784445,-103.0243773,
38.2716564,-109.3073574,
44.0999,-116.031,
39.0048768,-122.6115732,
42.0974126,-113.3943567,87.0
36.936,-109.1667,
31.8329826,-103.1850222,
38.5803229,-118.1196464,26.53
31.969282,-103.7538466,
32.5603324,-103.0068331,
32.155107,-112.6574316,
47.4899,-108.5408,
31.7859624,-103.5713949,
31.6536621,-103.024052,
31.5501593,-103.0059474,
43.4335476,-119.7523664,9.54
31.7655796,-103.9500809,
41.7117,-103.7911,
31.9266137,-103.1551225,
31.8941663,-103.1563957,
31.9120483,-104.3789877,
48.4578027,-122.6352576,11.61
48.4578027,-122.6352576,11.61
48.4578027,-122.6352576,11.61
48.4578027,-122.6352576,11.61
48.4578027,-122.6352576,11.61
48.4578027,-122.6352576,11.61
43.8626703,-116.8721883,17.21
31.6467025,-103.0441771,
31.1549654,-103.3511334,
38.8456772,-122.8660775,
31.6922656,-103.9455633,
42.0044,-103.3412,
40.5032939,-118.0653713,
31.7881353,-103.1022179,
38.9005442,-118.064183,
31.911898,-104.0305518,
31.8852009,-104.0893858,
31.8793542,-104.0130156,
41.1512271,-103.2783015,
40.0779011,-117.9060608,
39.9051031,-117.9689601,
38.9951762,-122.6910752,
33.0333406,-119.0676069,
31.8937214,-103.1719491,
40.759895,-117.5309598,
31.5737293,-103.936431,
46.9323451,-118.4157922,15.21
31.7554228,-103.4037324,
41.945,-103.9231,
31.9391489,-103.9834475,
31.6086717,-103.0073464,
38.9380756,-122.8647789,
31.510577,-103.063139,
31.9769107,-103.9931876,
31.9209483,-103.1419718,
39.4249956,-119.7140017,20.2
31.6168851,-103.0057767,
32.1460278,-108.8366278,
32.1460278,-108.8366278,
32.1460278,-108.8366278,
32.1460278,-108.8366278,
33.5161,-103.0726,
31.7338595,-103.0721532,
31.9496933,-103.1549287,
44.4599,-115.0409,
31.7638584,-103.0539955,
31.9515425,-103.0913031,
31.4574784,-103.0332421,
39.1498975,-120.017706,
31.7263068,-103.8482836,
31.9437939,-104.0563262,
31.954507,-103.611526,
32.3968074,-111.3989996,
43.8881647,-117.4941075,20.85
43.8881647,-117.4941075,20.85
43.8881647,-117.4941075,20.85
43.8881647,-117.4941075,20.85
35.4794,-104.1676,
31.7922577,-103.0560668,
31.8449177,-103.5077211,
31.838779,-103.322061,
31.7092834,-103.0513953,
39.9851731,-117.8295173,
46.1760554,-103.4749836,
32.6416969,-103.0284911,
31.9122354,-103.1320917,
38.4386643,-112.8860971,15.5
31.8822615,-103.3362893,
40.9316704,-106.2773236,
40.7521848,-118.7469942,19.5
33.3717945,-108.9898407,
31.9718574,-103.9845522,
31.5081285,-103.224304,
38.6486839,-122.5188655,17.67
31.7694944,-103.0585154,
42.4174057,-113.9110767,17.79
35.8258505,-106.4797872,
36.4,-108.2406,
31.4517468,-103.3779132,
31.4396066,-103.4300329,
31.1789411,-103.0473159,
31.9597216,-103.0726071,
46.5199,-105.8007,
40.0432279,-118.7376502,27.4
38.9868346,-118.0418866,
31.7947957,-103.0746408,
32.0682301,-108.7976262,
31.7406838,-103.8522628,
38.4897636,-112.8619969,76.43
31.680055,-103.0901228,
31.4407407,-103.41191,
45.0428253,-120.9973328,14.9
37.5232831,-117.1492397,20.6
32.1884635,-108.1039412,21.9
31.6972735,-103.4346246,
31.8710194,-103.0349361,
44.7319,-116.231,
36.8887,-109.7983,
43.5832483,-106.2506494,
31.9126606,-103.1027696,
31.6836421,-103.0195631,
32.2833603,-119.3009053,
31.9296981,-103.0572148,
31.9574558,-103.0538569,
31.8086975,-103.9491454,
31.8015675,-103.966011,
32.6017276,-103.0162466,
41.3547,-103.9314,
31.8734673,-103.0541815,
39.88,-104.0319,
31.9406584,-103.0689861,
31.635344,-103.0150913,
40.5819,-118.2586,56.0
31.627925,-103.0211557,
35.7167069,-114.3675101,
31.7015141,-103.0376329,
31.7357592,-103.0727673,
46.93,-104.1406,
31.7917351,-103.1105105,
31.5384392,-104.0312485,
31.9807468,-103.3630209,
31.776334,-103.376526,
31.6025358,-103.0094234,
31.6333186,-103.2224803,
32.1214181,-103.0491696,
31.936163,-104.05132,
39.8748922,-119.3129971,22.9
31.9326218,-103.8317991,
31.7827409,-103.5459202,
32.3586543,-103.0419986,
39.955203,-117.8832584,42.11
31.9193298,-104.0260709,
40.3348848,-119.3943395,31.44
36.44,-108.5507,
36.4745,-109.9467,
39.3832536,-116.8092537,16.8
32.1583486,-103.0583329,
40.5715775,-115.8742429,10.7
45.9099,-109.0908,
45.9099,-109.0908,
45.9099,-109.0908,
45.6601079,-111.1868376,56.8
45.6601079,-111.1868376,56.8
45.6601079,-111.1868376,56.8
45.6601079,-111.1868376,56.8
31.9287018,-103.0261194,
39.9917029,-117.8396577,
31.6801792,-103.0182882,
31.9714952,-104.3322264,
31.8416318,-103.0834534,
41.4248419,-122.4994091,11.74
31.7109322,-103.0660617,
39.794209,-117.4487439,15.5
46.4799,-108.4908,
31.7872367,-103.0746442,
42.9535,-111.3231,
46.38,-103.6806,
32.3209262,-108.1878111,
31.897651,-103.0472371,
31.6644794,-103.3787599,
31.9558128,-103.0835582,
31.9040243,-104.0641307,
31.5489819,-103.5631938,
31.5568846,-103.4229651,
40.5366972,-117.6166591,13.78
31.6708448,-103.0312342,
31.5144612,-103.2515037,
42.7482067,-113.4053659,14.23
42.7482067,-113.4053659,14.23
42.7482067,-113.4053659,14.23
42.7482067,-113.4053659,14.23
32.1607,-104.2826,
47.9,-104.1906,
31.6357145,-103.0417504,
38.3515885,-118.7476272,24.3
31.7600224,-103.3284461,
44.1433651,-117.269205,
32.1334457,-103.000899,
32.1565456,-103.0562744,
41.0238815,-118.7229976,
41.0306816,-118.6949969,
31.8971653,-104.0931676,
31.8886439,-103.5124032,
31.622892,-103.2557539,
31.8143558,-103.1002392,
31.7640768,-103.9474695,
41.1841919,-117.2590582,
44.4535,-121.0274,14.84
45.0473088,-122.6208803,14.91
45.0473088,-122.6208803,14.91
45.0473088,-122.6208803,14.91
45.0473088,-122.6208803,14.91
47.2099,-104.7606,
40.181,-103.5575,
40.4411038,-116.9683392,
39.4411,-103.1943,
48.7899,-111.4009,
31.9379374,-104.0631033,
38.8625787,-122.6708727,
38.935527,-116.861216,10.91
32.5001012,-112.0007167,
37.8599377,-117.8792305,76.5
48.0399,-107.6008,
31.7840559,-103.9460929,
31.7378721,-103.1069694,
31.928245,-106.44356,
40.3721236,-120.597915,39.0
31.3640059,-103.2863121,
43.8532,-114.2309,
33.0000795,-113.3757578,
31.7742217,-103.1082535,
31.3061092,-103.1211983,
43.5446449,-119.946674,47.83
43.5446449,-119.946674,47.83
43.5446449,-119.946674,47.83
43.5446449,-119.946674,47.83
31.9522849,-103.1449271,
32.1658568,-103.0430857,
31.6522,-103.8755,
33.3758005,-103.0063221,
35.8412,-110.7375,
31.8786239,-103.0576297,
31.9228168,-103.1591359,
31.5054717,-103.2447987,
38.14803,-118.1873426,
32.1565482,-103.047059,
32.6043,-103.6528,
31.8575523,-103.1092494,
46.5588615,-116.6893304,14.21
44.0373706,-116.7092863,
39.9336031,-117.915959,
39.0454554,-112.7628003,
31.5723683,-103.3780086,
39.3629062,-118.5789696,45.34
39.3629062,-118.5789696,45.34
39.3629062,-118.5789696,45.34
39.3629062,-118.5789696,45.34
46.8299,-108.5108,
31.7550131,-103.0867467,
31.9554172,-103.6396926,
45.8231207,-121.1298525,20.15
38.3132638,-113.2675067,25.75
31.9798685,-103.904455,
39.8198887,-119.8110101,
43.1825738,-117.0417823,13.49
31.9082923,-104.030828,
43.9438,-111.545,
31.9298613,-103.1026595,
31.6662999,-103.3375628,
31.8853062,-103.9893296,
31.7099759,-103.8396021,
32.9499502,-103.0203189,
31.4506313,-103.0277776,
31.6675476,-103.0224238,
37.2646,-104.8295,
37.2646,-104.8295,
37.2646,-104.8295,
37.2646,-104.8295,
31.31734,-103.9125668,
40.5820961,-117.6709612,15.8
42.0425,-103.5927,
31.921434,-108.8346262,
31.9254619,-103.8959825,
46.0873596,-116.9845308,13.01
31.5705936,-103.4124973,
32.8750946,-111.3757027,
34.6250193,-116.2508499,
34.4583497,-112.2007385,
40.5722052,-116.5772298,
31.904104,-103.09444,
40.5731017,-117.0102423,
31.218285,-103.756478,
39.5248942,-119.6926692,15.9
31.671374,-103.152132,
38.8665967,-120.6510191,
31.7631129,-103.5929822,
33.7500463,-115.5008213,
31.8523245,-103.1209381,
31.9409989,-103.6566942,
31.9356664,-103.1162356,
31.6611155,-103.9812861,
31.8932333,-103.0916066,
31.8373932,-103.8412085,
31.922443,-103.8486364,
43.0387526,-118.2371265,22.3
45.6104,-114.2604,
31.5611445,-103.4997641,
45.2999,-107.3007,
33.4690261,-103.0309003,
39.2974087,-118.4034638,20.62
39.7266093,-117.5296453,18.64
31.5865157,-103.0051348,
31.9909541,-103.6321833,
46.1248132,-121.7711779,9.1
46.615301,-122.82502,10.33
37.2125,-104.8637,
37.2125,-104.8637,
37.2125,-104.8637,
37.2125,-104.8637,
31.4845168,-103.2403212,
31.562247,-103.1868517,
31.931433,-103.1592796,
37.4440224,-105.8835818,15.18
36.3080428,-106.0497781,55.0
44.3006266,-121.2881269,
31.7970473,-103.079875,
31.6706364,-103.0460513,
46.1447946,-119.463567,19.5
39.3589062,-118.5899698,30.92
41.8869,-103.2259,
31.9562879,-103.0711612,
31.667724,-103.1814288,
36.7500398,-104.8838468,
31.533384,-103.920141,
31.4745798,-103.1790301,
40.8583951,-117.3638564,42.0
31.9472278,-104.0326984,
38.7762613,-112.51389,
33.168461,-115.5988185,
31.9337128,-103.1382643,
31.5657148,-103.4076587,
34.0850868,-106.9955896,
34.0850868,-106.9955896,
32.1638497,-103.0518248,
44.24,-105.1106,
31.7844461,-103.0744212,
31.8633332,-103.1159339,
31.9330679,-103.4812961,
46.1999,-108.7808,
31.6951502,-103.2323775,
33.0755708,-103.0064752,
31.6288401,-104.781887,
44.0299,-116.9031,
43.7131437,-119.9310766,13.52
43.7131437,-119.9310766,13.52
43.7131437,-119.9310766,13.52
43.7131437,-119.9310766,13.52
44.1174,-115.3927,
31.7652103,-103.0854262,
35.4716582,-106.4216829,24.9
31.0607539,-103.0117717,
31.4957721,-103.2257557,
41.8819437,-121.7496962,
31.6002928,-103.0174705,
32.5834895,-103.0163307,
31.8996861,-103.9862332,
41.49,-104.0706,
31.8747934,-103.0050342,
31.8485531,-103.1484976,
42.7231944,-115.0222147,26.52
38.4202099,-105.1142661,15.2
31.9404265,-103.1961931,
31.7421446,-103.0841099,
31.6022121,-103.664761,
32.500104,-111.5007032,
31.286469,-104.122681,
31.883226,-103.05035,
40.3761084,-116.4965248,
32.1693103,-103.0377075,
37.799908,-121.5843288,
37.2811,-104.8418,
37.2811,-104.8418,
37.2811,-104.8418,
37.2811,-104.8418,
31.7176489,-103.8981902,
46.8068583,-117.0142454,9.5
31.8685535,-103.1675536,
31.9086389,-103.1574078,
45.9499,-109.3508,
32.1603992,-103.0558655,
31.4300329,-103.3440923,
31.9401815,-103.1134358,
40.3906838,-119.4165076,108.9
32.1546499,-103.0347745,
31.8728131,-103.0775839,
31.931302,-104.0022668,
32.5471501,-103.0250884,
39.4549957,-104.8988678,24.5
32.1765282,-103.051806,
31.6480252,-103.0308721,
32.1412172,-103.040271,
36.881,-109.6307,
33.1981603,-115.5801182,
32.1802343,-103.0407684,
31.4430417,-103.0367302,
43.8907134,-111.4166197,11.34
34.2014,-112.8763,
37.9311675,-113.6916146,23.0
31.8902777,-104.0867353,
31.7725031,-103.0472844,
32.1528452,-103.0431793,
38.5155652,-112.5673887,
31.7607051,-103.002151,
31.8319221,-103.8499562,
31.8788989,-103.8310439,
31.7624895,-103.1006218,
46.8499,-112.2647,9.01
31.8731066,-104.046218,
31.7229726,-103.0634243,
31.7642044,-103.9568224,
31.4985423,-103.211074,
45.0499,-106.3407,
31.9272374,-103.4523583,
31.8973025,-103.9769192,
37.8606463,-118.0518752,179.44
37.8606463,-118.0518752,179.44
37.8606463,-118.0518752,179.44
31.8910298,-103.0470605,
32.9200725,-114.8474963,
31.9444723,-103.145279,
32.1729701,-103.0452014,
31.3919505,-103.1756988,
44.8236307,-120.5556155,19.22
31.7375084,-103.5690304,
31.8022332,-103.0958043,
31.9142463,-104.0590367,
39.9932288,-118.7226491,22.6
31.4313266,-103.3817712,
31.7479418,-104.5145862,
31.8835858,-103.1056792,
31.9767108,-103.1676413,
45.3736046,-111.7390513,19.1
32.5687975,-103.0121398,
31.8958664,-104.0909626,
31.7458461,-103.2957052,
45.6481131,-121.9363728,11.72
31.8468568,-103.0981843,
31.7263259,-103.1003786,
40.5471053,-116.6107304,28.61
31.7134707,-103.6702709,
31.8950606,-103.0976173,
39.6771992,-118.8411812,25.83
31.361804,-103.757161,
31.9281592,-103.5981085,
37.2641,-104.9941,
37.2641,-104.9941,
37.2641,-104.9941,
37.2641,-104.9941,
37.2641,-104.9941,
37.2641,-104.9941,
38.9738597,-118.2142185,
31.6520652,-103.549485,
31.9646266,-103.083224,
31.7174382,-103.8441203,
34.8150136,-116.404156,17.0
31.1275121,-103.9196022,
31.3784401,-110.6906729,
32.9095188,-103.0392064,
31.6038588,-103.446899,
42.9580815,-116.3552583,43.0
42.9580815,-116.3552583,43.0
31.6699015,-103.034663,
37.5437014,-109.4553883,
31.7964319,-103.0829881,
31.7468297,-103.8162022,
37.2928,-104.8722,
37.2928,-104.8722,
34.5700259,-115.490829,
32.1800539,-103.0323979,
31.6922772,-103.5951496,
43.5967,-112.9407,
46.9411118,-110.4973342,6.24
31.5823788,-103.3819853,
31.7757871,-103.5767974,
31.9650137,-103.1273155,
36.4787689,-117.3862005,
31.9170599,-103.0212801,
40.5520964,-117.6817611,
31.6331577,-103.0230978,
31.6997424,-103.939167,
38.73968,-122.7685734,31.94
31.869069,-103.1159482,
42.5339047,-113.9065782,16.75
31.9178813,-103.819314,
48.3199,-112.4209,
31.9357101,-104.0261862,
44.3640188,-122.0308496,4.61
43.2621,-111.1648,7.93
39.5098948,-119.6543346,33.4
31.8505973,-103.1472334,
37.2887,-104.945,
37.2887,-104.945,
33.5702738,-103.0450841,
31.8916946,-103.6065921,
31.1751211,-103.5859491,
31.9133209,-103.0311315,
37.252,-104.9211,
37.252,-104.9211,
37.252,-104.9211,
37.252,-104.9211,
32.7501093,-109.2506435,
40.659385,-118.8619961,17.5
33.4762386,-103.0193033,
38.2999364,-117.0342128,
31.8974005,-103.0678824,
41.9494,-104.0439,
31.7003858,-103.0416219,
46.764624,-120.5781556,14.61
32.1674003,-103.0475137,
42.9738754,-117.0544794,15.08
35.0699851,-119.4392385,
31.7586256,-103.1078491,
32.158416,-103.0540983,
39.473004,-118.645973,37.33
32.1676409,-103.0411184,
31.9201127,-103.0231158,
37.2652,-104.8292,
37.2652,-104.8292,
37.2652,-104.8292,
37.2652,-104.8292,
31.6943908,-103.0368431,
44.2073302,-120.9873164,19.84
44.2073302,-120.9873164,19.84
44.2073302,-120.9873164,19.84
44.2073302,-120.9873164,19.84
44.2073302,-120.9873164,19.84
44.2073302,-120.9873164,19.84
44.2073302,-120.9873164,19.84
44.2073302,-120.9873164,19.84
44.2073302,-120.9873164,19.84
44.2073302,-120.9873164,19.84
44.2073302,-120.9873164,19.84
44.2073302,-120.9873164,19.84
31.8854182,-104.0812015,
31.7141549,-104.0474329,
31.5282742,-103.5669356,
42.0899129,-113.3708559,150.0
33.6066274,-103.0056232,
45.5576,-121.614,8.71
31.7178755,-103.0616398,
31.7659703,-103.0884855,
38.8825864,-118.1023346,
31.8643661,-103.8458368,
31.614952,-103.4029478,
32.0384433,-106.1255518,78.3
32.0384433,-106.1255518,78.3
31.7381587,-103.6532793,
43.8407135,-111.4390197,9.08
31.891212,-103.056508,
40.5772957,-117.7249627,
31.8926501,-103.5886262,
32.4996943,-103.0633937,
31.9279,-103.0465229,
31.9040571,-103.0611442,
40.5878958,-117.7036623,15.0
31.3338623,-103.1787165,
45.25,-104.4606,
48.5936435,-118.7424381,10.84
42.7371219,-111.3310017,8.19
32.1749567,-103.0425216,
31.7674417,-103.054232,
31.9323765,-103.5035686,
43.9661629,-117.6482134,12.15
31.5780881,-103.4634185,
35.5707571,-106.2095774,
31.819666,-103.9274202,
37.2385,-104.9207,
37.2385,-104.9207,
37.2385,-104.9207,
37.2385,-104.9207,
38.7751788,-122.8265754,
38.7751788,-122.8265754,
33.6222458,-103.0445937,
46.5723836,-114.1271483,
32.1657524,-103.0364714,
39.0416221,-112.7691337,56.4
31.6787921,-103.0514141,
43.5321,-112.8306,
31.7869474,-103.9788987,
45.5278085,-122.4349849,20.83
45.5278085,-122.4349849,20.83
38.9520779,-122.5923719,
31.8676072,-103.5666455,
31.5556141,-103.1846296,
34.0005886,-107.0372902,18.8
31.844754,-103.8939365,
45.7441211,-121.1169505,17.15
45.7441211,-121.1169505,17.15
31.3943026,-103.0090725,
31.5437453,-103.0347399,
37.0761,-104.832,
37.0761,-104.832,
37.0761,-104.832,
37.0761,-104.832,
37.0565,-104.783,
31.6492215,-103.0059781,
31.4247175,-103.4746035,
31.6582051,-103.0213152,
41.34,-104.2106,
31.6521869,-103.0017875,
31.6758375,-103.0478915,
45.5999,-112.9426,2.69
31.8976411,-103.0677334,
42.6741967,-114.7807067,14.44
31.7283256,-103.1145257,
31.8674214,-103.0846234,
31.9339938,-103.054676,
31.6595378,-103.9111399,
39.7896,-103.2631,
31.5878872,-103.0556509,
36.178,-107.6091,
31.6618447,-103.0070097,
31.9442871,-103.2500479,
32.4001312,-106.6505687,
31.6081706,-103.0449976,
41.3831677,-119.7877332,
33.516725,-119.4009204,
45.3399,-107.3407,
45.3399,-107.3407,
45.3399,-107.3407,
31.942752,-104.0061747,
44.2190675,-116.9434964,15.98
31.8693186,-103.3554807,
31.9092093,-104.3824396,
32.7501054,-110.0006641,
32.9976126,-107.27259,
31.9500339,-104.002367,
44.6919,-116.011,
31.5722019,-103.3809987,
46.6099,-107.4107,
48.4699,-108.4808,
31.6267886,-103.0185434,
31.687124,-103.0275725,
31.4443007,-103.3816581,
35.8816584,-120.4026731,
39.555101,-118.8424795,182.2
31.4793264,-103.9717735,
34.5017077,-118.2826022,24.9
31.7691071,-103.0586878,
31.9725407,-103.0515249,
33.515746,-103.000644,
37.6732349,-118.6676496,
31.7326003,-103.0625949,
31.9358245,-103.1921652,
39.342706,-118.6506713,34.06
31.403975,-103.3114443,
48.0599,-112.7309,
31.8442857,-103.0935017,
31.6451606,-103.0702323,
31.5755231,-103.0038034,
31.876201,-103.1184973,
31.7331364,-103.0473145,
31.6339165,-103.0553289,
37.2298,-104.7517,
37.2298,-104.7517,
37.2298,-104.7517,
37.2298,-104.7517,
45.6499,-108.1607,
38.9101762,-122.847378,
35.8725497,-106.4444865,
31.6831946,-103.0418639,
32.1437442,-103.0404987,
31.5011393,-103.2442557,
31.4420365,-103.3656358,
31.64463,-103.370261,
31.6623779,-103.0272914,
31.8631706,-103.1003149,
31.4999827,-103.0926303,
31.9795613,-103.2632017,
31.9428311,-103.1948039,
38.1925782,-111.4010514,
31.7437347,-103.6467682,
31.7684943,-103.9494087,
31.7858946,-103.1037332,
32.4102,-104.7641,
32.4102,-104.7641,
32.4102,-104.7641,
31.8194659,-103.520552,
32.882625,-103.018045,
35.7721794,-118.04481,
40.3824855,-119.2400025,18.3
44.0733785,-115.7592579,19.48
31.9616073,-103.0455236,
37.6757429,-117.6595222,
31.6595224,-103.0307968,
31.7011844,-103.0530177,
31.5725824,-103.3230346,
40.0409518,-111.1770646,
31.8462895,-103.9193247,
31.9602104,-103.3742998,
31.8306922,-103.1373023,
38.1475674,-113.1582017,
31.8710964,-104.0980374,
31.336699,-103.950903,
31.6159008,-103.3541869,
31.8896489,-103.1592738,
32.7667233,-103.0606753,
31.627723,-103.0146671,
32.4501301,-106.6005677,
37.2921,-104.9225,
37.2921,-104.9225,
31.9191486,-103.0438812,
31.7535676,-103.0705948,
31.5885511,-104.0334847,
38.0798691,-113.0803987,
46.4705,-115.1772,
31.9500589,-103.0513759,
31.942028,-104.53048,
32.8853816,-103.0440915,
31.9733099,-103.0628755,
31.9186553,-103.1433087,
31.2137864,-103.2433553,
31.408582,-103.4276029,
41.5324722,-103.0903276,
46.9299,-109.8408,
32.6017627,-103.033332,
31.4502288,-103.1458222,
40.0488095,-116.9227325,11.71
31.6649268,-103.8159489,
35.8702484,-106.7069941,
31.9727389,-103.1615665,
40.0974019,-117.7714572,
38.7183521,-113.9840318,
44.3563628,-117.3875122,21.67
32.1691431,-103.0582007,
47.19,-103.3706,
32.5433695,-103.0386345,
31.7258752,-103.0721283,
32.1856997,-103.0430667,
31.1857447,-103.0397607,
31.9319572,-103.0331913,
31.803412,-103.1269466,
31.7056177,-103.0436329,
37.2456,-104.9406,
37.2456,-104.9406,
37.2456,-104.9406,
37.2456,-104.9406,
42.7778703,-117.8416995,17.01
31.5772189,-103.2316013,
31.9367564,-104.0547648,
43.7043742,-110.5288792,29.4
32.9500517,-117.8341746,
36.932,-109.3301,
31.8389019,-104.0263429,
31.6469776,-103.0070366,
38.4275,-105.1533,
38.4275,-105.1533,
31.4481688,-103.2002033,
32.1615,-103.7459,
31.3209947,-103.005392,
37.2839,-104.7751,
37.2839,-104.7751,
37.2839,-104.7751,
37.2839,-104.7751,
31.5760585,-103.0088604,
31.8282162,-103.1118432,
44.4932264,-109.0869528,12.38
31.2824158,-103.0909969,
41.0939084,-115.3529015,18.0
39.3447,-104.2048,
40.0534006,-118.0059632,
32.1492387,-103.0428856,
31.3194182,-103.0966033,
38.5399192,-118.6592606,40.8
31.5873455,-104.0318778,
31.7978223,-103.9534105,
46.0658056,-118.6256509,23.2
41.6782,-103.5584,
31.9574096,-103.0671635,
32.5001244,-107.5488945,
31.8721291,-103.0309749,
31.4805385,-103.218612,
43.7916031,-112.8943649,13.38
43.7916031,-112.8943649,13.38
31.9281587,-103.248764,
31.9336906,-103.1510212,
34.2006862,-106.5547778,
31.5417167,-103.3372723,
31.8947399,-103.0753596,
39.8221954,-119.0279885,28.44
31.9048858,-103.1381321,
31.4652917,-103.1908809,
31.4796636,-103.2372341,
34.0800868,-107.0188902,
31.691096,-103.1782394,
43.1991928,-114.7401132,14.61
43.1991928,-114.7401132,14.61
44.0816,-112.2962,11.34
31.8970635,-103.837296,
41.4844277,-112.1744117,
45.8299,-107.8707,
31.5948322,-103.0310303,
38.8493781,-122.7570747,26.0
34.003389,-106.9422875,
34.003389,-106.9422875,
34.003389,-106.9422875,
34.003389,-106.9422875,
34.003389,-106.9422875,
34.003389,-106.9422875,
34.003389,-106.9422875,
34.003389,-106.9422875,
34.003389,-106.9422875,
34.003389,-106.9422875,
34.003389,-106.9422875,
34.003389,-106.9422875,
38.1484319,-117.9502361,28.7
31.7205723,-103.9576553,
31.8801313,-103.4998182,
31.6793516,-103.1507877,
39.945495,-118.8569855,25.7
31.9088978,-103.1620129,
31.3086001,-103.4761472,
38.7727524,-113.8154276,
31.4767291,-103.195282,
43.7775229,-110.3572204,75.6
31.5492201,-103.2348901,
39.282,-119.643,
31.6567335,-103.0341352,
31.510181,-103.2404425,
31.5052785,-103.2393882,
41.788173,-118.6585075,12.11
31.8842435,-103.8308604,
31.6730757,-103.320404,
31.4343824,-103.326559,
31.7632273,-104.075969,
38.7273809,-122.6922712,29.9
38.7273809,-122.6922712,29.9
32.4816533,-103.0625907,
31.8996483,-103.136183,
32.1424192,-103.0303214,
31.1802052,-104.044557,
48.9499,-108.1708,
31.8770757,-103.8331478,
31.9339485,-104.0283055,
39.7252421,-113.2308218,16.91
39.4744042,-118.609972,21.44
43.924246,-117.1506275,24.8
31.8139575,-103.8683492,
42.8805846,-116.0579482,30.0
31.6128897,-103.0066689,
34.9481693,-106.4820809,
31.614279,-103.224229,
31.7027604,-103.3780797,
42.3314,-103.797,
37.2815,-104.8097,
31.9616323,-103.1529016,
40.7147959,-117.4863579,
31.8557808,-103.8473612,
44.4964598,-124.4162199,
31.9291834,-103.1607343,
31.624622,-103.426672,
31.6972854,-103.0183147,
31.7916892,-104.0733862,
31.9551957,-103.0752773,
37.2608,-104.7239,
37.2608,-104.7239,
35.8483499,-106.4908877,
39.4886079,-118.1457593,58.5
39.4886079,-118.1457593,58.5
31.3174254,-103.4877648,
31.8453999,-104.0235362,
31.7716278,-103.0558078,
37.9049377,-117.7742615,23.9
39.8918928,-119.2059944,42.4
47.0095333,-119.6269315,17.93
