pos_pct,nc3_pct,gap,holdout_mean_pct,holdout_top10_capture,seed
89.24469185561166,5.2716439461502524,83.97304790946141,98.56217931641551,1.0,42
86.78318529891607,5.2546396568565,81.52854564205957,95.01499901550864,0.9090909090909091,7
86.88203589714499,5.144859217734744,81.73717667941024,93.91966550458079,0.7727272727272727,13
87.54967716376534,5.1812375249501,82.36843963881523,97.14989749707549,1.0,21
