pos_pct,nc3_pct,gap,holdout_mean_pct,holdout_top10_capture,n_negatives,neg_pos_ratio
89.24469185561166,5.2716439461502524,83.97304790946141,98.56217931641551,1.0,234100,3
89.24469185561166,5.2716439461502524,83.97304790946141,98.56217931641551,1.0,234100,5
89.24469185561166,5.2716439461502524,83.97304790946141,98.56217931641551,1.0,234100,10
89.24469185561166,5.2716439461502524,83.97304790946141,98.56217931641551,1.0,234100,20
