id,gid,latitude,longitude,area_or_ams_map,hole_name,twn_rng_sec,county,state,tect_prov,location_notes,meas_date,drill_date,collar_elevation,drill_depth,water_table,water_symbold,surf_temp,min_temp,max_temp,bot_temp,lit_info,comment_info,interval_id,depth,bottom,avg_tcu,avg_tcu_sym,avg_tcu_std_err,bulk_tcu,bulk_tcu_repeats,porosity,geoth_grad,geoth_grad_sym,geoth_grad_std_err,cgeoth_grad,cgeoth_grad_sym,cgeoth_grad_std_err,heat_flow,heat_flow_sym,heat_flow_std_err,cheat_flow,cheat_flow_sym,cheat_flow_std_err,heat_production,heat_production_sym,heat_production_std_err,num_hg,aquifier_temp,aquifier_temp_sym,aquifier_temp_std_err,quality_code,pub_ref,new_pub_ref,info,smu_id,link,copyrighted,second_link
6a602f5a-d848-3bad-8d93-7665b1efc2f0,AK-00005,56.8389391,-133.3160936,ALASKA,ASC,"","",AK,"","",,,21,211,,"",,,,,ARGILLITE&-GRAYWACKE,UND Data Record: US 33. Site COMBINES TWO WELLS ASC1 AND ASC2 THE THIRD RESULTS CARD IS THE MEAN OF THE TWO WELLS,c,181,211,1.94,"",0.17,,5,,33.8,"",0.3,33.8,"",,66,"",6,66,"",,,"",,,,"",,B,"",Sass853,"Sass, J.H., L.A. Lawver, and R.J. Munroe, A heat-flow reconnaissance of southeastern Alaska, Can. J. Earth Sci., 22, 416-421, 1985. doi 10.1139/e85-040",SMU 100730,http://www.nrcresearchpress.com/doi/abs/10.1139/e85-040?journalCode=cjes,Yes,""
6a602f5a-d848-3bad-8d93-7665b1efc2f0,AK-00005,56.8389391,-133.3160936,ALASKA,ASC,"","",AK,"","",,,21,211,,"",,,,,ARGILLITE&-GRAYWACKE,UND Data Record: US 33. Site COMBINES TWO WELLS ASC1 AND ASC2 THE THIRD RESULTS CARD IS THE MEAN OF THE TWO WELLS,b,91,129,1.91,"",0.12,,11,,37.7,"",1,37.7,"",,72,"",6,72,"",,,"",,,,"",,B,"",Sass853,"Sass, J.H., L.A. Lawver, and R.J. Munroe, A heat-flow reconnaissance of southeastern Alaska, Can. J. Earth Sci., 22, 416-421, 1985. doi 10.1139/e85-040",SMU 100730,http://www.nrcresearchpress.com/doi/abs/10.1139/e85-040?journalCode=cjes,Yes,""
6a602f5a-d848-3bad-8d93-7665b1efc2f0,AK-00005,56.8389391,-133.3160936,ALASKA,ASC,"","",AK,"","",,,21,211,,"",,,,,ARGILLITE&-GRAYWACKE,UND Data Record: US 33. Site COMBINES TWO WELLS ASC1 AND ASC2 THE THIRD RESULTS CARD IS THE MEAN OF THE TWO WELLS,a,91,211,1.92,"",,,20,,35.8,*,,35.8,"",,69,*,,69,"",,,"",,,,"",,B,"",Sass853,"Sass, J.H., L.A. Lawver, and R.J. Munroe, A heat-flow reconnaissance of southeastern Alaska, Can. J. Earth Sci., 22, 416-421, 1985. doi 10.1139/e85-040",SMU 100730,http://www.nrcresearchpress.com/doi/abs/10.1139/e85-040?journalCode=cjes,Yes,""
de76f3b9-dd32-3e8f-baf7-32556893b85b,AK-00007,69.1495787,-158.0238090,ALASKA,AWU,"","",AK,"","",,,335,,,"",,,,,"",THIS IS THE AWUNA SITE,a,739,748,1.67,"",,,1,,22.6,"",,22.6,"",,38,"",11,38,"",,,"",,,,"",,C,"",Deming924,"Deming, D., J. Sass, A. Lachenbruch, R. De Rito, Heat flow and subsurface temperature as evidence for basin-scale ground-water flow, North slope of Alaska, Geol. Soc. of Amer. Bull., 104, 528-542, 1992.",SMU 100628,http://gsabulletin.gsapubs.org/content/104/5/528,Yes,doi: 10.1130/0016-7606(1992)104<0528:HFASTA>2.3.CO;2
13472a22-547a-36b8-8039-01db4863b064,AK-00011,70.7697556,-152.4739586,ALASKA,CHA,"","",AK,"","",,,5,2384,,"",,,,79,"",THIS IS THE CAPE HALKETT SITE,a,0,2383,1.72,AUTH,,,,,38.2,"",,38.2,"",,66,"",20,66,"",,,"",,,,"",,C,"",Deming924,"Deming, D., J. Sass, A. Lachenbruch, R. De Rito, Heat flow and subsurface temperature as evidence for basin-scale ground-water flow, North slope of Alaska, Geol. Soc. of Amer. Bull., 104, 528-542, 1992.",SMU 100628,http://gsabulletin.gsapubs.org/content/104/5/528,Yes,doi: 10.1130/0016-7606(1992)104<0528:HFASTA>2.3.CO;2
bd3d2ab2-456c-3f8e-876c-92aaa3acab8d,AK-00015,70.8797286,-153.9040249,ALASKA,DRP,"","",AK,"","",,,3,2300,,"",,,,77,L.CRETLS-,THIS IS THE DREW POINT SITE,c,299,628,1.49,"",,,14,,39,"",,39,"",,61,"",12,61,"",,,"",,,,"",,C,"",Deming924,"Deming, D., J. Sass, A. Lachenbruch, R. De Rito, Heat flow and subsurface temperature as evidence for basin-scale ground-water flow, North slope of Alaska, Geol. Soc. of Amer. Bull., 104, 528-542, 1992.",SMU 100628,http://gsabulletin.gsapubs.org/content/104/5/528,Yes,doi: 10.1130/0016-7606(1992)104<0528:HFASTA>2.3.CO;2
bd3d2ab2-456c-3f8e-876c-92aaa3acab8d,AK-00015,70.8797286,-153.9040249,ALASKA,DRP,"","",AK,"","",,,3,2300,,"",,,,77,L.CRETLS-,THIS IS THE DREW POINT SITE,b,116,198,2.48,"",,,4,,31.8,"",,31.8,"",,,"",,,"",,,"",,,,"",,X,"",Deming924,"Deming, D., J. Sass, A. Lachenbruch, R. De Rito, Heat flow and subsurface temperature as evidence for basin-scale ground-water flow, North slope of Alaska, Geol. Soc. of Amer. Bull., 104, 528-542, 1992.",SMU 100628,http://gsabulletin.gsapubs.org/content/104/5/528,Yes,doi: 10.1130/0016-7606(1992)104<0528:HFASTA>2.3.CO;2
bd3d2ab2-456c-3f8e-876c-92aaa3acab8d,AK-00015,70.8797286,-153.9040249,ALASKA,DRP,"","",AK,"","",,,3,2300,,"",,,,77,L.CRETLS-,THIS IS THE DREW POINT SITE,a,639,2300,1.67,AUTH,,,,,38,"",,38,"",,64,"",19,64,"",,,"",,,,"",,C,"",Deming924,"Deming, D., J. Sass, A. Lachenbruch, R. De Rito, Heat flow and subsurface temperature as evidence for basin-scale ground-water flow, North slope of Alaska, Geol. Soc. of Amer. Bull., 104, 528-542, 1992.",SMU 100628,http://gsabulletin.gsapubs.org/content/104/5/528,Yes,doi: 10.1130/0016-7606(1992)104<0528:HFASTA>2.3.CO;2
e9c37e83-4710-3ef5-b268-c728d70d35d6,AK-00018,70.9197143,-154.6240544,ALASKA,ES1,"","",AK,"","",,,2,2359,,"",,,,89,"",THIS IS THE E. SIMPSON #1,b,100,581,1.51,AUTH,,,,,34.2,"",,34.2,"",,51,"",15,51,"",,,"",,,,"",,C,"",Deming924,"Deming, D., J. Sass, A. Lachenbruch, R. De Rito, Heat flow and subsurface temperature as evidence for basin-scale ground-water flow, North slope of Alaska, Geol. Soc. of Amer. Bull., 104, 528-542, 1992.",SMU 100628,http://gsabulletin.gsapubs.org/content/104/5/528,Yes,doi: 10.1130/0016-7606(1992)104<0528:HFASTA>2.3.CO;2
e9c37e83-4710-3ef5-b268-c728d70d35d6,AK-00018,70.9197143,-154.6240544,ALASKA,ES1,"","",AK,"","",,,2,2359,,"",,,,89,"",THIS IS THE E. SIMPSON #1,a,581,2359,1.76,AUTH,,,,,45.3,"",,45.3,"",,79,"",24,79,"",,,"",,,,"",,C,"",Deming924,"Deming, D., J. Sass, A. Lachenbruch, R. De Rito, Heat flow and subsurface temperature as evidence for basin-scale ground-water flow, North slope of Alaska, Geol. Soc. of Amer. Bull., 104, 528-542, 1992.",SMU 100628,http://gsabulletin.gsapubs.org/content/104/5/528,Yes,doi: 10.1130/0016-7606(1992)104<0528:HFASTA>2.3.CO;2
ae85b3b4-b9ad-307c-9fb6-eac7ebdc0bbd,AK-00021,64.6996958,-145.9028712,ALASKA,FAIRBANK,"","",AK,"","",,,,,,"",,,,,"",UND Record US 24. SITE IS NEAR FAIRBANKS THE HF & THE LOCATION ARE TAKEN OFF OF A MAP IN THE ARTICLE & ARE APPROXIMATE AT BEST,a,,,,"",,,,,,"",,,"",,87,*,,87,*,,,"",,,,"",,C,"",Sass817,"Sass, J.H., D.D. Blackwell, Chapman, Costain, Decker, Lawver, & Swanberg, Heat flow from the crust of the US, in Physical Properties of Rocks and Minerals, McGraw-Hill/CINDAS Data Series on Material Properties, Vol. II-2, eds. W.R. Judd & R.F. Roy, 1981.",BEG 72896,"",No,""
5126f361-8abd-3132-a2ad-a9633d3741ea,AK-00034,55.1630371,-131.7817662,ALASKA,NA1,"","",AK,"","",,,62,112,,"",,,,,GRANITE-,UND Data Record: US 36.,a,58,112,3.22,"",0.04,,9,,21.9,"",0.5,21,"",,71,"",2,68,"",,0.8,"",,,,"",,A,"",Sass853,"Sass, J.H., L.A. Lawver, and R.J. Munroe, A heat-flow reconnaissance of southeastern Alaska, Can. J. Earth Sci., 22, 416-421, 1985. doi 10.1139/e85-040",SMU 100730,http://www.nrcresearchpress.com/doi/abs/10.1139/e85-040?journalCode=cjes,Yes,""
8e53f7cf-cd1d-3d44-b7f3-090c48405d28,AK-00035,55.0664305,-132.1484733,ALASKA,NIB,"","",AK,"","",,,24,129,,"",,,,,SKARN-,UND Data Record: US 37.,a,108,129,3,"",0.08,,6,,32.9,"",4,17,"",,99,"",13,51,"",,,"",,,,"",,C,"",Sass853,"Sass, J.H., L.A. Lawver, and R.J. Munroe, A heat-flow reconnaissance of southeastern Alaska, Can. J. Earth Sci., 22, 416-421, 1985. doi 10.1139/e85-040",SMU 100730,http://www.nrcresearchpress.com/doi/abs/10.1139/e85-040?journalCode=cjes,Yes,""
202a85fc-219c-3d82-8a06-d78361c39d88,AK-00036,70.2596658,-155.7739560,ALASKA,NIN,"","",AK,"","",,,4,3085,,"",,,,124,TERIARYSS-,THIS IS THE N. INIGOK SITE,b,100,615,1.76,AUTH,,,,,37.7,"",,37.7,"",,67,"",20,67,"",,,"",,,,"",,C,"",Deming924,"Deming, D., J. Sass, A. Lachenbruch, R. De Rito, Heat flow and subsurface temperature as evidence for basin-scale ground-water flow, North slope of Alaska, Geol. Soc. of Amer. Bull., 104, 528-542, 1992.",SMU 100628,http://gsabulletin.gsapubs.org/content/104/5/528,Yes,doi: 10.1130/0016-7606(1992)104<0528:HFASTA>2.3.CO;2
202a85fc-219c-3d82-8a06-d78361c39d88,AK-00036,70.2596658,-155.7739560,ALASKA,NIN,"","",AK,"","",,,4,3085,,"",,,,124,TERIARYSS-,THIS IS THE N. INIGOK SITE,a,615,3085,1.72,AUTH,,,,,45.5,"",,45.5,"",,77,"",23,77,"",,,"",,,,"",,C,"",Deming924,"Deming, D., J. Sass, A. Lachenbruch, R. De Rito, Heat flow and subsurface temperature as evidence for basin-scale ground-water flow, North slope of Alaska, Geol. Soc. of Amer. Bull., 104, 528-542, 1992.",SMU 100628,http://gsabulletin.gsapubs.org/content/104/5/528,Yes,doi: 10.1130/0016-7606(1992)104<0528:HFASTA>2.3.CO;2
7792f057-2416-3395-9f3b-c3307049624e,AK-00037,70.5097484,-152.3739047,ALASKA,NKP,"","",AK,"","",,,4,2240,,"",,,,102,TERIARYSS-,THIS IS THE N. KALIKPIK SITE,b,264,639,1.47,"",,,15,,46.5,"",,46.5,"",,69,"",14,69,"",,,"",,,,"",,C,"",Deming924,"Deming, D., J. Sass, A. Lachenbruch, R. De Rito, Heat flow and subsurface temperature as evidence for basin-scale ground-water flow, North slope of Alaska, Geol. Soc. of Amer. Bull., 104, 528-542, 1992.",SMU 100628,http://gsabulletin.gsapubs.org/content/104/5/528,Yes,doi: 10.1130/0016-7606(1992)104<0528:HFASTA>2.3.CO;2
7792f057-2416-3395-9f3b-c3307049624e,AK-00037,70.5097484,-152.3739047,ALASKA,NKP,"","",AK,"","",,,4,2240,,"",,,,102,TERIARYSS-,THIS IS THE N. KALIKPIK SITE,a,661,2240,1.59,AUTH,,,,,51.2,"",,51.2,"",,82,"",25,82,"",,,"",,,,"",,C,"",Deming924,"Deming, D., J. Sass, A. Lachenbruch, R. De Rito, Heat flow and subsurface temperature as evidence for basin-scale ground-water flow, North slope of Alaska, Geol. Soc. of Amer. Bull., 104, 528-542, 1992.",SMU 100628,http://gsabulletin.gsapubs.org/content/104/5/528,Yes,doi: 10.1130/0016-7606(1992)104<0528:HFASTA>2.3.CO;2
84c85bca-c946-391f-a624-fe9c4216f726,AK-00038,63.4997458,-141.5026141,ALASKA,NORTHWAY,"","",AK,"","",,,,,,"",,,,,"",UND Record US 26. Site IS ABOUT 50-60 KM TO THE NE OF NORTHWAY THE HF & LOCATION ARE TAKEN FROM A MAP IN THE ARTICLE & ARE APPROXIMATE AT BEST,a,,,,"",,,,,,"",,,"",,87,*,,87,*,,,"",,,,"",,C,"",Sass817,"Sass, J.H., D.D. Blackwell, Chapman, Costain, Decker, Lawver, & Swanberg, Heat flow from the crust of the US, in Physical Properties of Rocks and Minerals, McGraw-Hill/CINDAS Data Series on Material Properties, Vol. II-2, eds. W.R. Judd & R.F. Roy, 1981.",BEG 72896,"",No,""
78f3ba64-1297-3570-a21c-206cf632c0f0,AO-00108,33.0301449,-75.9663678,ATLANTIC OCEAN,S91-3-3,"","",AO,Atlantic Ocean,"",1992-01-01,,,2.9,,"",,,,,"",Drill depth is equal to penetration depth,a,,2.9,0.964,"",0.048,,,,59.2,"",2.9,,"",,57.1,"",4,,"",,,"",,,,"",,B,"",Ruppel953,"Ruppel, C., R.P. Von Herzen and A. Bonneville, Heat flux through an old (~175 Ma) passive margin: Offshore southeastern United States, J. Geophys. Res., 100, 20037-20057, 1995. doi 10.1029/95JB01860",SMU 100721,http://www.agu.org/pubs/crossref/1995/95JB01860.shtml,Yes,""
5d813919-ab90-3434-95f3-df775178558c,AK-00041,55.4064591,-130.4800357,ALASKA,Q01,"","",AK,"","",,,458,945,,"",,,,,GRANITE-,UND Data Record: US 35.,a,701,945,3.75,"",0.13,,7,,32.6,"",0.5,30.6,"",,122,"",6,115,"",,2.8,"",,,,"",,B,"",Sass853,"Sass, J.H., L.A. Lawver, and R.J. Munroe, A heat-flow reconnaissance of southeastern Alaska, Can. J. Earth Sci., 22, 416-421, 1985. doi 10.1139/e85-040",SMU 100730,http://www.nrcresearchpress.com/doi/abs/10.1139/e85-040?journalCode=cjes,Yes,""
cf228fac-e620-3727-a5b8-cbd3dbeaaa00,AK-00048,68.1160832,-165.2704675,ALASKA,THOMPSON,"","",AK,"","",1981-01-22,1978-01-01,,366,,"",,,,,"",UND Data Record: US 19. THIS IS THE CAPE THOMPSON SITE|| 2020 change = dates added,a,15,362,2.93,"",,,,,20,"",,20,"",,59,"",,59,"",,,"",,,,"",,C,"",Lachenbruch663,"Lachenbruch, A. H., G. W. Greene, and B. V. Marshall, Permafrost and the geothermal regimes, pp. 149-165, in Environment of the Cape Thompson Region, Alaska, eds. N. J. Wilimovsky, and J. N. Wolfe, USAEC Div. Tech. Info., Washington D.C., 1966.",SMU 100664,"",No,https://babel.hathitrust.org/cgi/pt?id=mdp.39015048871126&view=1up&seq=5
0921967c-d698-35da-bb02-c5b0da303847,AK-00054,70.8297614,-152.3039651,ALASKA,WTF,"","",AK,"","",,,2,2749,,"",,,,96,"",THIS IS THE W. T. FORAN SITE,a,0,2749,1.84,AUTH,,,,,39.3,"",,39.3,"",,73,"",22,73,"",,,"",,,,"",,C,"",Deming924,"Deming, D., J. Sass, A. Lachenbruch, R. De Rito, Heat flow and subsurface temperature as evidence for basin-scale ground-water flow, North slope of Alaska, Geol. Soc. of Amer. Bull., 104, 528-542, 1992.",SMU 100628,http://gsabulletin.gsapubs.org/content/104/5/528,Yes,doi: 10.1130/0016-7606(1992)104<0528:HFASTA>2.3.CO;2
d1fdccbc-f247-31f5-a68a-0733a25781b6,AK-00055,65.0946067,-164.9343308,PILGRIM SPRINGS,MI-1,"","",AK,PACIFIC COASTAL RANGES,LATITUDE AND LONGITUDE ESTIMATES,1982-01-01,,,85,,"",7.2,,24,21,FLOODPLAIN DEPOSITS,|| 2020 Updated temperature was �F now �C,b,24,85,,"",,,,,0,I,,,"",,0,"",,,"",,,"",,,,"",,G,"",Economides824,"Economides, M.J., Economides, C.A.E., Kunze, J.F., Lofgren, B., A fieldwide reservoir engineering analysis of the Pilgrim Springs, Alaska, geothermal reservoir, Proceedings Eighth Workshop Geothermal Reservoir Engineering, Stanford University, 1982.",GRC 1003006,"",No,""
d1fdccbc-f247-31f5-a68a-0733a25781b6,AK-00055,65.0946067,-164.9343308,PILGRIM SPRINGS,MI-1,"","",AK,PACIFIC COASTAL RANGES,LATITUDE AND LONGITUDE ESTIMATES,1982-01-01,,,85,,"",7.2,,24,21,FLOODPLAIN DEPOSITS,|| 2020 Updated temperature was �F now �C,a,0,24,,"",,,,,,"",,,"",,221,>,,,"",,,"",,,,"",,G,"",Economides824,"Economides, M.J., Economides, C.A.E., Kunze, J.F., Lofgren, B., A fieldwide reservoir engineering analysis of the Pilgrim Springs, Alaska, geothermal reservoir, Proceedings Eighth Workshop Geothermal Reservoir Engineering, Stanford University, 1982.",GRC 1003006,"",No,""
678f9da8-9962-32de-a64f-33f4091bb724,AL-00001,31.0002131,-88.2500326,HATTIESBURG AMS,CITRONEL,"","",AL,GULF COASTAL PLAIN,"",,,,220,,"",,,,,SAND CLAY-,UND Data Record: US 12. DRILL CUTTINGS USED.,a,60,220,1.56,"",0.13,,20,,25.3,"",0.1,25.3,"",,40,"",3,40,"",,,"",,,,"",,B,"",Smith813,"Smith, D. L., R. G. Gregory, and J. W. Emhof, Geothermal measurements in the southern Appalachian Mountains and southeastern Coastal Plain, Am. J. Sci., 281, 282-298, 1981. doi 10.2475/ajs.281.3.282",SMU 100744,http://www.ajsonline.org/content/281/3/282.full.pdf+html,Yes,""
ac420da2-1620-3d37-9922-8f55fb6b9940,AL-00005,32.8348646,-87.8888224,MONTGOMERY AMS ALABAMA,EUTAW,"","",AL,GULF COASTAL PLAIN,"",,,,108,,"",,,,,GRAYCLAY -QUARTZSAND,UND Data Record: US  7.,a,20,108,1.97,"",0.59,,6,,10.7,"",1.8,10.7,"",,21,"",7,21,"",,,"",,,,"",,D,"",Smith822,"Smith, D. L., and S. S. Shannon, Jr., Heat-flow reconnaissance of the Gulf Coastal Plain, Los Alamos National Laboratory, LA-9222-HDR, 36, 1982a.",SMU 1306,http://www.osti.gov/scitech/biblio/5349080,No,OSTI ID: 5349080
7f466098-f67b-30b7-82cd-68aa85f48b53,AL-00006,33.9618377,-87.9167236,BIRMINGHAM AMS ALABAMA,GUIN,"","",AL,GULF COASTAL PLAIN,"",,,,149,,"",,,,,SAND-,UND Record US  2. THE RESULTS CARD IS THE MEAN OF TWO Depths THE Grad VALUE IN THE PUBLISHED TABLE FOR THE FIRST Depths APPEARS TO BE A TYPO,a,20,149,1.46,AUTH,,,6,,11,*,,11,*,,16,*,,16,*,,,"",,,,"",,D,"",Smith822,"Smith, D. L., and S. S. Shannon, Jr., Heat-flow reconnaissance of the Gulf Coastal Plain, Los Alamos National Laboratory, LA-9222-HDR, 36, 1982a.",SMU 1306,http://www.osti.gov/scitech/biblio/5349080,No,OSTI ID: 5349080
54a91f9b-0ed8-376b-90a0-0f9dd07fd694,AL-00007,34.7334206,-86.4999805,GADSDEN AMS ALABAMA,HUNTSVIL,"","",AL,INTERIOR LOWLANDS,"",,,,650,,"",,,,,Shale,UND Data Record: US  1. THE RESULTS CARD IS THE MEAN OF TWO WELLS H. M. HILL #1 AND CROWSON #1 AT THE HUNTSVILLE SITE,a,40,650,1.76,AUTH,,,24,,10.2,*,,10.2,*,,18,*,,18,*,,,"",,,,"",,B,"",Smith813,"Smith, D. L., R. G. Gregory, and J. W. Emhof, Geothermal measurements in the southern Appalachian Mountains and southeastern Coastal Plain, Am. J. Sci., 281, 282-298, 1981. doi 10.2475/ajs.281.3.282",SMU 100744,http://www.ajsonline.org/content/281/3/282.full.pdf+html,Yes,""
40f6960a-f6c6-39ed-8c15-ac575767bfe3,AL-00010,32.2184803,-87.6250145,MONTGOMERY AMS ALABAMA,THOMASTN,"","",AL,GULF COASTAL PLAIN,"",,,,340,,"",,,,,CHALKYCLAY-,UND Record US  9 B. 3rd depth IS BASED ON A WEIGHTED AVERAGE; COND. IS ESTIMATED FROM THE HF VALUE & GRAD. THE LONGITUDE IS CORRECTED FROM 83 DEG. 37.5 MIN TO 87 DEG. 37.5 MIN,c,140,280,0.99,"",0.12,,5,,37.1,"",0.1,37.1,"",,37,"",4,37,"",,,"",,,,"",,C,"",Smith822,"Smith, D. L., and S. S. Shannon, Jr., Heat-flow reconnaissance of the Gulf Coastal Plain, Los Alamos National Laboratory, LA-9222-HDR, 36, 1982a.",SMU 1306,http://www.osti.gov/scitech/biblio/5349080,No,OSTI ID: 5349080
40f6960a-f6c6-39ed-8c15-ac575767bfe3,AL-00010,32.2184803,-87.6250145,MONTGOMERY AMS ALABAMA,THOMASTN,"","",AL,GULF COASTAL PLAIN,"",,,,340,,"",,,,,CHALKYCLAY-,UND Record US  9 B. 3rd depth IS BASED ON A WEIGHTED AVERAGE; COND. IS ESTIMATED FROM THE HF VALUE & GRAD. THE LONGITUDE IS CORRECTED FROM 83 DEG. 37.5 MIN TO 87 DEG. 37.5 MIN,b,40,120,0.95,"",0.08,,3,,22.2,"",0.5,22.2,"",,21,"",2,21,"",,,"",,,,"",,B,"",Smith822,"Smith, D. L., and S. S. Shannon, Jr., Heat-flow reconnaissance of the Gulf Coastal Plain, Los Alamos National Laboratory, LA-9222-HDR, 36, 1982a.",SMU 1306,http://www.osti.gov/scitech/biblio/5349080,No,OSTI ID: 5349080
40f6960a-f6c6-39ed-8c15-ac575767bfe3,AL-00010,32.2184803,-87.6250145,MONTGOMERY AMS ALABAMA,THOMASTN,"","",AL,GULF COASTAL PLAIN,"",,,,340,,"",,,,,CHALKYCLAY-,UND Record US  9 B. 3rd depth IS BASED ON A WEIGHTED AVERAGE; COND. IS ESTIMATED FROM THE HF VALUE & GRAD. THE LONGITUDE IS CORRECTED FROM 83 DEG. 37.5 MIN TO 87 DEG. 37.5 MIN,a,300,340,1.55,AUTH,,,,,19.9,"",0.1,19.9,"",,31,*,,31,*,,,"",,,,"",,B,"",Smith822,"Smith, D. L., and S. S. Shannon, Jr., Heat-flow reconnaissance of the Gulf Coastal Plain, Los Alamos National Laboratory, LA-9222-HDR, 36, 1982a.",SMU 1306,http://www.osti.gov/scitech/biblio/5349080,No,OSTI ID: 5349080
106815a2-de31-3c7f-89f1-59cbfa00c5e6,AL-08011,33.7580000,-88.1990000,"",Al-11,15S/16W-22-NW,"",AL,"",Located with Google Earth from raw data maps in the SMU Geothermal Lab,,,,1066.8,,"",,16.6,,35,"",High-quality equilibrium temp data; Gradients calculated from surface to bottom-hole; detailed temps:AL-08011_Al-11.TD.csv,a,0,1066.8,,"",,,,,17.2,"",,,"",,,"",,,"",,,"",,,,"",,B,"",Spicer641a,"Spicer, H. C., Geothermal gradients and heat flow in the Salt Valley anticline, Utah, Boll. Geofis. Appl., 6, 263-282, 1964a.",SMU 100746,http://download.egi.utah.edu/geothermal/GL01527/GL01527_1.pdf,No,""
81418e16-45d4-35df-9305-98f4ca74eeb3,AO-00001,38.9333180,-72.7745417,ATLANTIC OCEAN,902,"","",AO,ATLANTIC OCEAN,"",,,,,,"",,4.5,10,10,"",453 METERS OF WATER ABOVE,a,,150,,"",,,,,,"",,,"",,49,"",,49,"",,,"",,,,"",,C,"",Fisher995,"Fisher, A.T., R.P. Von Herzen, P. Blum, B. Hoppie, and K. Wang, Evidence may indicate recent warming of shallow slope bottom water off New Jersey shore, EOS vol. 80, no. 15, April 13, 1999. doi 10.1029/99EO00117",SMU 100636,http://www.agu.org/pubs/crossref/1999/99EO00117.shtml,Yes,""
8cd4ec85-ca58-33eb-bed5-2ae57055c652,AO-00009,15.5340505,-58.7024556,ATLANTIC OCEAN,HF1H,"","",AO,Barbados Ridge,"",1987-01-01,,,,,"",,,,,500METERS BELOW SEAFLOOR,Drill depth is approximate depth from surface.,a,,5000,0.84,"",,,,,95,"",,,"",,80,"",,,"",,,"",,,,"",,C,"",Foucher908,"Foucher, J.P., X. Le Pichon, S. Lallemant, M.A. Hobart, P. Henry, M. Benedetti, G.K. Westbrook, and M.G. Langseth, Heat flow, tectonics, and fluid circulation at the toe of the Barbados ridge accretionary prism, JGR, vol. 95, no. B6, 8859-8867, 1990.",SMU 100637,http://www.agu.org/pubs/crossref/1990/JB095iB06p08859.shtml,Yes,doi:10.1029/JB095iB06p08859
01c7eef9-3cae-303c-bea3-df374bf401f0,AO-00011,15.5348004,-58.6989722,ATLANTIC OCEAN,HF1K,"","",AO,Barbados Ridge,"",1987-01-01,,,,,"",,,,,500METERS BELOW SEAFLOOR,Drill depth is approximate depth from surface.,a,,5000,0.84,"",,,,,96,"",6,,"",,80,"",,,"",,,"",,,,"",,C,"",Foucher908,"Foucher, J.P., X. Le Pichon, S. Lallemant, M.A. Hobart, P. Henry, M. Benedetti, G.K. Westbrook, and M.G. Langseth, Heat flow, tectonics, and fluid circulation at the toe of the Barbados ridge accretionary prism, JGR, vol. 95, no. B6, 8859-8867, 1990.",SMU 100637,http://www.agu.org/pubs/crossref/1990/JB095iB06p08859.shtml,Yes,doi:10.1029/JB095iB06p08859
56598a11-4cec-3f07-9348-7a890a366926,AO-00013,15.5276175,-58.7158060,ATLANTIC OCEAN,HF2A,"","",AO,Barbados Ridge,"",1987-01-01,,,,,"",,,,,500METERS BELOW SEAFLOOR,Drill depth is approximate depth from surface.,a,,5000,0.84,"",,,,,101,"",2,,"",,85,"",,,"",,,"",,,,"",,C,"",Foucher908,"Foucher, J.P., X. Le Pichon, S. Lallemant, M.A. Hobart, P. Henry, M. Benedetti, G.K. Westbrook, and M.G. Langseth, Heat flow, tectonics, and fluid circulation at the toe of the Barbados ridge accretionary prism, JGR, vol. 95, no. B6, 8859-8867, 1990.",SMU 100637,http://www.agu.org/pubs/crossref/1990/JB095iB06p08859.shtml,Yes,doi:10.1029/JB095iB06p08859
19ecb349-672d-3253-b771-59f7abe6ab5f,AO-00019,15.5299840,-58.7057391,ATLANTIC OCEAN,HF2G,"","",AO,Barbados Ridge,"",1987-01-01,,,,,"",,,,,500METERS BELOW SEAFLOOR,Drill depth is approximate depth from surface.,a,,5000,0.84,"",,,,,96,"",6,,"",,81,"",,,"",,,"",,,,"",,C,"",Foucher908,"Foucher, J.P., X. Le Pichon, S. Lallemant, M.A. Hobart, P. Henry, M. Benedetti, G.K. Westbrook, and M.G. Langseth, Heat flow, tectonics, and fluid circulation at the toe of the Barbados ridge accretionary prism, JGR, vol. 95, no. B6, 8859-8867, 1990.",SMU 100637,http://www.agu.org/pubs/crossref/1990/JB095iB06p08859.shtml,Yes,doi:10.1029/JB095iB06p08859
cf5252b6-40eb-3933-9ce7-10b3c9463b18,AO-00021,15.5336505,-58.7023390,ATLANTIC OCEAN,HF3A,"","",AO,Barbados Ridge,"",1987-01-01,,,,,"",,,,,500METERS BELOW SEAFLOOR,Drill depth is approximate depth from surface.,a,,5000,0.84,"",,,,,105,"",5,,"",,88,"",,,"",,,"",,,,"",,C,"",Foucher908,"Foucher, J.P., X. Le Pichon, S. Lallemant, M.A. Hobart, P. Henry, M. Benedetti, G.K. Westbrook, and M.G. Langseth, Heat flow, tectonics, and fluid circulation at the toe of the Barbados ridge accretionary prism, JGR, vol. 95, no. B6, 8859-8867, 1990.",SMU 100637,http://www.agu.org/pubs/crossref/1990/JB095iB06p08859.shtml,Yes,doi:10.1029/JB095iB06p08859
